Time,id,detection_level
1711147104.9711614,35,1
1711147104.9711614,40,1
1711147104.9711614,41,1
1711147104.9711614,42,1
1711147104.9711614,47,1
1711147104.9711614,51,1
1711147104.9711614,55,1
1711147104.9711614,56,1
1711147105.0210638,7,1
1711147105.0210638,9,1
1711147105.0210638,11,1
1711147105.0210638,14,1
1711147105.0210638,16,1
1711147105.0210638,20,1
1711147105.0210638,22,1
1711147105.0210638,35,1
1711147105.0210638,40,1
1711147105.0210638,41,1
1711147105.0210638,42,1
1711147105.0210638,47,1
1711147105.0210638,51,1
1711147105.0210638,55,1
1711147105.0210638,56,1
1711147105.071177,7,1
1711147105.071177,9,1
1711147105.071177,11,1
1711147105.071177,14,1
1711147105.071177,16,1
1711147105.071177,22,1
1711147105.071177,35,1
1711147105.071177,40,1
1711147105.071177,41,1
1711147105.071177,42,1
1711147105.071177,47,1
1711147105.071177,51,1
1711147105.071177,55,1
1711147105.071177,56,1
1711147105.1211102,7,1
1711147105.1211102,9,1
1711147105.1211102,11,1
1711147105.1211102,14,1
1711147105.1211102,16,1
1711147105.1211102,22,1
1711147105.1211102,35,1
1711147105.1211102,40,1
1711147105.1211102,41,1
1711147105.1211102,42,1
1711147105.1211102,47,1
1711147105.1211102,51,1
1711147105.1211102,55,1
1711147105.1211102,56,1
1711147105.1712222,7,1
1711147105.1712222,9,1
1711147105.1712222,11,1
1711147105.1712222,14,1
1711147105.1712222,22,1
1711147105.1712222,23,1
1711147105.1712222,35,1
1711147105.1712222,40,1
1711147105.1712222,41,1
1711147105.1712222,42,1
1711147105.1712222,47,1
1711147105.1712222,51,1
1711147105.1712222,55,1
1711147105.1712222,56,1
1711147105.2218652,7,1
1711147105.2218652,9,1
1711147105.2218652,11,1
1711147105.2218652,14,1
1711147105.2218652,35,1
1711147105.2218652,40,1
1711147105.2218652,41,1
1711147105.2218652,42,1
1711147105.2218652,47,1
1711147105.2218652,51,1
1711147105.2218652,55,1
1711147105.2218652,56,1
1711147105.2719316,7,1
1711147105.2719316,9,1
1711147105.2719316,11,1
1711147105.2719316,14,1
1711147105.2719316,35,1
1711147105.2719316,40,1
1711147105.2719316,41,1
1711147105.2719316,46,1
1711147105.2719316,47,1
1711147105.2719316,48,1
1711147105.2719316,51,1
1711147105.2719316,55,1
1711147105.2719316,56,1
1711147105.2719316,62,1
1711147105.3219004,7,1
1711147105.3219004,9,1
1711147105.3219004,11,1
1711147105.3219004,14,1
1711147105.3219004,35,1
1711147105.3219004,40,1
1711147105.3219004,41,1
1711147105.3219004,46,1
1711147105.3219004,47,1
1711147105.3219004,51,1
1711147105.3219004,55,1
1711147105.3219004,56,1
1711147105.3719125,7,1
1711147105.3719125,9,1
1711147105.3719125,11,1
1711147105.3719125,14,1
1711147105.3719125,15,1
1711147105.3719125,34,1
1711147105.3719125,35,1
1711147105.3719125,40,1
1711147105.3719125,41,1
1711147105.3719125,44,1
1711147105.3719125,46,1
1711147105.3719125,47,1
1711147105.3719125,51,1
1711147105.3719125,55,1
1711147105.3719125,56,1
1711147105.4219935,7,1
1711147105.4219935,9,1
1711147105.4219935,11,1
1711147105.4219935,14,1
1711147105.4219935,34,1
1711147105.4219935,35,1
1711147105.4219935,40,1
1711147105.4219935,41,1
1711147105.4219935,47,1
1711147105.4219935,51,1
1711147105.4219935,55,1
1711147105.4219935,56,1
1711147105.4720604,7,1
1711147105.4720604,9,1
1711147105.4720604,11,1
1711147105.4720604,14,1
1711147105.4720604,34,1
1711147105.4720604,35,1
1711147105.4720604,40,1
1711147105.4720604,41,1
1711147105.4720604,47,1
1711147105.4720604,51,1
1711147105.4720604,55,1
1711147105.4720604,56,1
1711147105.519916,7,1
1711147105.519916,9,1
1711147105.519916,11,1
1711147105.519916,14,1
1711147105.519916,34,1
1711147105.519916,35,1
1711147105.519916,40,1
1711147105.519916,41,1
1711147105.519916,47,1
1711147105.519916,51,1
1711147105.519916,55,1
1711147105.519916,56,1
1711147105.5719764,7,1
1711147105.5719764,9,1
1711147105.5719764,11,1
1711147105.5719764,14,1
1711147105.5719764,34,1
1711147105.5719764,35,1
1711147105.5719764,40,1
1711147105.5719764,41,1
1711147105.5719764,47,1
1711147105.5719764,51,1
1711147105.5719764,55,1
1711147105.5719764,56,1
1711147105.5719764,64,1
1711147105.6209888,7,1
1711147105.6209888,9,1
1711147105.6209888,11,1
1711147105.6209888,14,1
1711147105.6209888,31,1
1711147105.6209888,35,1
1711147105.6209888,38,1
1711147105.6209888,40,1
1711147105.6209888,41,1
1711147105.6209888,47,1
1711147105.6209888,51,1
1711147105.6209888,55,1
1711147105.6209888,56,1
1711147105.6719809,2,1
1711147105.6719809,7,1
1711147105.6719809,9,1
1711147105.6719809,11,1
1711147105.6719809,14,1
1711147105.6719809,18,1
1711147105.6719809,27,1
1711147105.6719809,35,1
1711147105.6719809,38,1
1711147105.6719809,40,1
1711147105.6719809,41,1
1711147105.6719809,45,1
1711147105.6719809,47,1
1711147105.6719809,51,1
1711147105.6719809,55,1
1711147105.6719809,56,1
1711147105.7209218,7,1
1711147105.7209218,9,1
1711147105.7209218,11,1
1711147105.7209218,14,1
1711147105.7209218,27,1
1711147105.7209218,35,1
1711147105.7209218,38,1
1711147105.7209218,40,1
1711147105.7209218,41,1
1711147105.7209218,45,1
1711147105.7209218,47,1
1711147105.7209218,51,1
1711147105.7209218,52,1
1711147105.7209218,55,1
1711147105.7209218,56,1
1711147105.771984,7,1
1711147105.771984,9,1
1711147105.771984,10,1
1711147105.771984,11,1
1711147105.771984,14,1
1711147105.771984,27,1
1711147105.771984,35,1
1711147105.771984,40,1
1711147105.771984,41,1
1711147105.771984,45,1
1711147105.771984,47,1
1711147105.771984,51,1
1711147105.771984,52,1
1711147105.771984,55,1
1711147105.771984,56,1
1711147105.771984,59,1
1711147105.8199384,7,1
1711147105.8199384,9,1
1711147105.8199384,10,1
1711147105.8199384,11,1
1711147105.8199384,14,1
1711147105.8199384,27,1
1711147105.8199384,35,1
1711147105.8199384,40,1
1711147105.8199384,41,1
1711147105.8199384,47,1
1711147105.8199384,51,1
1711147105.8199384,52,1
1711147105.8199384,55,1
1711147105.8199384,56,1
1711147105.8199384,59,1
1711147105.8199384,63,1
1711147105.8720436,7,1
1711147105.8720436,9,1
1711147105.8720436,10,1
1711147105.8720436,11,1
1711147105.8720436,14,1
1711147105.8720436,27,1
1711147105.8720436,35,1
1711147105.8720436,40,1
1711147105.8720436,41,1
1711147105.8720436,47,1
1711147105.8720436,51,1
1711147105.8720436,55,1
1711147105.8720436,56,1
1711147105.8720436,59,1
1711147105.8720436,63,1
1711147105.9209304,7,1
1711147105.9209304,9,1
1711147105.9209304,10,1
1711147105.9209304,11,1
1711147105.9209304,14,1
1711147105.9209304,27,1
1711147105.9209304,35,1
1711147105.9209304,40,1
1711147105.9209304,41,1
1711147105.9209304,47,1
1711147105.9209304,51,1
1711147105.9209304,55,1
1711147105.9209304,56,1
1711147105.9209304,59,1
1711147105.9209304,63,1
1711147105.971969,5,1
1711147105.971969,7,1
1711147105.971969,9,1
1711147105.971969,10,1
1711147105.971969,11,1
1711147105.971969,14,1
1711147105.971969,27,1
1711147105.971969,35,1
1711147105.971969,40,1
1711147105.971969,41,1
1711147105.971969,47,1
1711147105.971969,51,1
1711147105.971969,55,1
1711147105.971969,56,1
1711147106.0210123,7,1
1711147106.0210123,9,1
1711147106.0210123,10,1
1711147106.0210123,11,1
1711147106.0210123,14,1
1711147106.0210123,27,1
1711147106.0210123,35,1
1711147106.0210123,40,1
1711147106.0210123,41,1
1711147106.0210123,47,1
1711147106.0210123,51,1
1711147106.0210123,55,1
1711147106.0210123,56,1
1711147106.0700216,7,1
1711147106.0700216,9,1
1711147106.0700216,10,1
1711147106.0700216,11,1
1711147106.0700216,14,1
1711147106.0700216,27,1
1711147106.0700216,35,1
1711147106.0700216,40,1
1711147106.0700216,41,1
1711147106.0700216,47,1
1711147106.0700216,51,1
1711147106.0700216,55,1
1711147106.0700216,56,1
1711147106.1208327,7,1
1711147106.1208327,9,1
1711147106.1208327,10,1
1711147106.1208327,11,1
1711147106.1208327,14,1
1711147106.1208327,27,1
1711147106.1208327,35,1
1711147106.1208327,40,1
1711147106.1208327,41,1
1711147106.1208327,47,1
1711147106.1208327,51,1
1711147106.1208327,55,1
1711147106.1208327,56,1
1711147106.1719768,10,1
1711147106.1719768,11,1
1711147106.1719768,14,1
1711147106.1719768,24,1
1711147106.1719768,27,1
1711147106.1719768,40,1
1711147106.1719768,47,1
1711147106.1719768,51,1
1711147106.1719768,55,1
1711147106.1719768,56,1
1711147106.220822,10,1
1711147106.220822,11,1
1711147106.220822,14,1
1711147106.220822,27,1
1711147106.220822,37,1
1711147106.220822,40,1
1711147106.220822,47,1
1711147106.220822,51,1
1711147106.220822,54,1
1711147106.220822,55,1
1711147106.220822,56,1
1711147106.2699685,1,1
1711147106.2699685,10,1
1711147106.2699685,11,1
1711147106.2699685,14,1
1711147106.2699685,21,1
1711147106.2699685,27,1
1711147106.2699685,33,1
1711147106.2699685,36,1
1711147106.2699685,40,1
1711147106.2699685,47,1
1711147106.2699685,51,1
1711147106.2699685,55,1
1711147106.2699685,56,1
1711147106.2699685,57,1
1711147106.2699685,60,1
1711147106.32086,6,1
1711147106.32086,10,1
1711147106.32086,11,1
1711147106.32086,14,1
1711147106.32086,25,1
1711147106.32086,26,1
1711147106.32086,27,1
1711147106.32086,40,1
1711147106.32086,47,1
1711147106.32086,51,1
1711147106.32086,55,1
1711147106.32086,56,1
1711147106.32086,60,1
1711147106.372066,10,1
1711147106.372066,11,1
1711147106.372066,14,1
1711147106.372066,27,1
1711147106.372066,32,1
1711147106.372066,40,1
1711147106.372066,47,1
1711147106.372066,51,1
1711147106.372066,55,1
1711147106.372066,56,1
1711147106.372066,60,1
1711147106.4208958,10,1
1711147106.4208958,11,1
1711147106.4208958,14,1
1711147106.4208958,27,1
1711147106.4208958,40,1
1711147106.4208958,47,1
1711147106.4208958,51,1
1711147106.4208958,55,1
1711147106.4208958,56,1
1711147106.4700632,3,1
1711147106.4700632,10,1
1711147106.4700632,11,1
1711147106.4700632,14,1
1711147106.4700632,27,1
1711147106.4700632,40,1
1711147106.4700632,47,1
1711147106.4700632,51,1
1711147106.4700632,53,1
1711147106.4700632,55,1
1711147106.4700632,56,1
1711147106.520821,3,1
1711147106.520821,4,1
1711147106.520821,10,1
1711147106.520821,11,1
1711147106.520821,14,1
1711147106.520821,27,1
1711147106.520821,40,1
1711147106.520821,47,1
1711147106.520821,51,1
1711147106.520821,55,1
1711147106.520821,56,1
1711147106.5709205,3,1
1711147106.5709205,4,1
1711147106.5709205,10,1
1711147106.5709205,11,1
1711147106.5709205,14,1
1711147106.5709205,17,1
1711147106.5709205,27,1
1711147106.5709205,40,1
1711147106.5709205,47,1
1711147106.5709205,51,1
1711147106.5709205,55,1
1711147106.5709205,56,1
1711147106.6209495,4,1
1711147106.6209495,10,1
1711147106.6209495,11,1
1711147106.6209495,14,1
1711147106.6209495,27,1
1711147106.6209495,28,1
1711147106.6209495,40,1
1711147106.6209495,47,1
1711147106.6209495,49,1
1711147106.6209495,51,1
1711147106.6209495,55,1
1711147106.6209495,56,1
1711147106.671015,4,1
1711147106.671015,10,1
1711147106.671015,11,1
1711147106.671015,12,1
1711147106.671015,13,1
1711147106.671015,14,1
1711147106.671015,27,1
1711147106.671015,40,1
1711147106.671015,43,1
1711147106.671015,47,1
1711147106.671015,51,1
1711147106.671015,55,1
1711147106.671015,56,1
1711147106.7199862,4,1
1711147106.7199862,10,1
1711147106.7199862,11,1
1711147106.7199862,12,1
1711147106.7199862,13,1
1711147106.7199862,14,1
1711147106.7199862,27,1
1711147106.7199862,40,1
1711147106.7199862,47,1
1711147106.7199862,51,1
1711147106.7199862,55,1
1711147106.7199862,56,1
1711147106.7708838,4,1
1711147106.7708838,8,1
1711147106.7708838,10,1
1711147106.7708838,11,1
1711147106.7708838,12,1
1711147106.7708838,13,1
1711147106.7708838,14,1
1711147106.7708838,19,1
1711147106.7708838,27,1
1711147106.7708838,40,1
1711147106.7708838,47,1
1711147106.7708838,50,1
1711147106.7708838,51,1
1711147106.7708838,55,1
1711147106.7708838,56,1
1711147106.820869,4,1
1711147106.820869,10,1
1711147106.820869,11,1
1711147106.820869,12,1
1711147106.820869,13,1
1711147106.820869,14,1
1711147106.820869,27,1
1711147106.820869,39,1
1711147106.820869,40,1
1711147106.820869,47,1
1711147106.820869,50,1
1711147106.820869,51,1
1711147106.820869,55,1
1711147106.820869,56,1
1711147106.820869,61,1
1711147106.87104,4,1
1711147106.87104,10,1
1711147106.87104,11,1
1711147106.87104,12,1
1711147106.87104,13,1
1711147106.87104,14,1
1711147106.87104,27,1
1711147106.87104,29,1
1711147106.87104,40,1
1711147106.87104,47,1
1711147106.87104,50,1
1711147106.87104,51,1
1711147106.87104,55,1
1711147106.87104,56,1
1711147106.87104,61,1
1711147106.9208326,4,1
1711147106.9208326,10,1
1711147106.9208326,11,1
1711147106.9208326,12,1
1711147106.9208326,13,1
1711147106.9208326,14,1
1711147106.9208326,27,1
1711147106.9208326,40,1
1711147106.9208326,47,1
1711147106.9208326,50,1
1711147106.9208326,51,1
1711147106.9208326,55,1
1711147106.9208326,56,1
1711147106.9208326,58,1
1711147106.9208326,61,1
1711147106.9702,4,1
1711147106.9702,10,1
1711147106.9702,11,1
1711147106.9702,12,1
1711147106.9702,13,1
1711147106.9702,14,1
1711147106.9702,27,1
1711147106.9702,40,1
1711147106.9702,47,1
1711147106.9702,50,1
1711147106.9702,51,1
1711147106.9702,55,1
1711147106.9702,56,1
1711147107.0210676,4,1
1711147107.0210676,10,1
1711147107.0210676,11,1
1711147107.0210676,12,1
1711147107.0210676,13,1
1711147107.0210676,14,1
1711147107.0210676,27,1
1711147107.0210676,40,1
1711147107.0210676,47,1
1711147107.0210676,50,1
1711147107.0210676,51,1
1711147107.0210676,55,1
1711147107.0210676,56,1
1711147107.071278,4,1
1711147107.071278,10,1
1711147107.071278,11,1
1711147107.071278,12,1
1711147107.071278,13,1
1711147107.071278,14,1
1711147107.071278,16,1
1711147107.071278,20,1
1711147107.071278,27,1
1711147107.071278,30,1
1711147107.071278,40,1
1711147107.071278,47,1
1711147107.071278,50,1
1711147107.071278,51,1
1711147107.071278,55,1
1711147107.071278,56,1
1711147107.1209862,4,1
1711147107.1209862,10,1
1711147107.1209862,11,1
1711147107.1209862,12,1
1711147107.1209862,13,1
1711147107.1209862,14,1
1711147107.1209862,22,1
1711147107.1209862,23,1
1711147107.1209862,27,1
1711147107.1209862,40,1
1711147107.1209862,42,1
1711147107.1209862,47,1
1711147107.1209862,48,1
1711147107.1209862,50,1
1711147107.1209862,51,1
1711147107.1209862,55,1
1711147107.1209862,56,1
1711147107.1710143,4,1
1711147107.1710143,10,1
1711147107.1710143,11,1
1711147107.1710143,12,1
1711147107.1710143,13,1
1711147107.1710143,14,1
1711147107.1710143,15,1
1711147107.1710143,22,1
1711147107.1710143,23,1
1711147107.1710143,27,1
1711147107.1710143,34,1
1711147107.1710143,40,1
1711147107.1710143,44,1
1711147107.1710143,46,1
1711147107.1710143,47,1
1711147107.1710143,48,1
1711147107.1710143,50,1
1711147107.1710143,51,1
1711147107.1710143,55,1
1711147107.1710143,56,1
1711147107.1710143,62,1
1711147107.2212887,2,1
1711147107.2212887,4,1
1711147107.2212887,10,1
1711147107.2212887,11,1
1711147107.2212887,12,1
1711147107.2212887,13,1
1711147107.2212887,14,1
1711147107.2212887,15,1
1711147107.2212887,22,1
1711147107.2212887,23,1
1711147107.2212887,27,1
1711147107.2212887,31,1
1711147107.2212887,40,1
1711147107.2212887,46,1
1711147107.2212887,47,1
1711147107.2212887,48,1
1711147107.2212887,50,1
1711147107.2212887,51,1
1711147107.2212887,55,1
1711147107.2212887,56,1
1711147107.2212887,62,1
1711147107.2212887,64,1
1711147107.2703648,2,1
1711147107.2703648,4,1
1711147107.2703648,10,1
1711147107.2703648,11,1
1711147107.2703648,12,1
1711147107.2703648,13,1
1711147107.2703648,14,1
1711147107.2703648,15,1
1711147107.2703648,18,1
1711147107.2703648,22,1
1711147107.2703648,23,1
1711147107.2703648,27,1
1711147107.2703648,31,1
1711147107.2703648,38,1
1711147107.2703648,40,1
1711147107.2703648,46,1
1711147107.2703648,47,1
1711147107.2703648,50,1
1711147107.2703648,51,1
1711147107.2703648,55,1
1711147107.2703648,56,1
1711147107.2703648,62,1
1711147107.321056,2,1
1711147107.321056,4,1
1711147107.321056,10,1
1711147107.321056,11,1
1711147107.321056,12,1
1711147107.321056,13,1
1711147107.321056,14,1
1711147107.321056,15,1
1711147107.321056,23,1
1711147107.321056,27,1
1711147107.321056,31,1
1711147107.321056,40,1
1711147107.321056,45,1
1711147107.321056,47,1
1711147107.321056,50,1
1711147107.321056,51,1
1711147107.321056,52,1
1711147107.321056,55,1
1711147107.321056,56,1
1711147107.321056,59,1
1711147107.321056,62,1
1711147107.3704894,2,1
1711147107.3704894,4,1
1711147107.3704894,5,1
1711147107.3704894,7,1
1711147107.3704894,9,1
1711147107.3704894,10,1
1711147107.3704894,11,1
1711147107.3704894,12,1
1711147107.3704894,13,1
1711147107.3704894,14,1
1711147107.3704894,15,1
1711147107.3704894,23,1
1711147107.3704894,27,1
1711147107.3704894,31,1
1711147107.3704894,40,1
1711147107.3704894,47,1
1711147107.3704894,50,1
1711147107.3704894,51,1
1711147107.3704894,55,1
1711147107.3704894,56,1
1711147107.3704894,59,1
1711147107.3704894,62,1
1711147107.3704894,63,1
1711147107.4211175,2,1
1711147107.4211175,4,1
1711147107.4211175,5,1
1711147107.4211175,9,1
1711147107.4211175,10,1
1711147107.4211175,11,1
1711147107.4211175,12,1
1711147107.4211175,13,1
1711147107.4211175,14,1
1711147107.4211175,23,1
1711147107.4211175,27,1
1711147107.4211175,31,1
1711147107.4211175,35,1
1711147107.4211175,40,1
1711147107.4211175,47,1
1711147107.4211175,50,1
1711147107.4211175,51,1
1711147107.4211175,55,1
1711147107.4211175,56,1
1711147107.4211175,59,1
1711147107.4211175,62,1
1711147107.4211175,63,1
1711147107.470244,2,1
1711147107.470244,4,1
1711147107.470244,5,1
1711147107.470244,9,1
1711147107.470244,10,1
1711147107.470244,11,1
1711147107.470244,12,1
1711147107.470244,13,1
1711147107.470244,14,1
1711147107.470244,23,1
1711147107.470244,24,1
1711147107.470244,27,1
1711147107.470244,31,1
1711147107.470244,40,1
1711147107.470244,41,1
1711147107.470244,47,1
1711147107.470244,50,1
1711147107.470244,51,1
1711147107.470244,55,1
1711147107.470244,56,1
1711147107.470244,62,1
1711147107.470244,63,1
1711147107.5203052,2,1
1711147107.5203052,5,1
1711147107.5203052,10,1
1711147107.5203052,11,1
1711147107.5203052,23,1
1711147107.5203052,27,1
1711147107.5203052,31,1
1711147107.5203052,40,1
1711147107.5203052,41,1
1711147107.5203052,47,1
1711147107.5203052,50,1
1711147107.5203052,51,1
1711147107.5203052,55,1
1711147107.5203052,56,1
1711147107.5203052,62,1
1711147107.5203052,63,1
1711147107.5703433,1,1
1711147107.5703433,2,1
1711147107.5703433,5,1
1711147107.5703433,10,1
1711147107.5703433,11,1
1711147107.5703433,21,1
1711147107.5703433,23,1
1711147107.5703433,27,1
1711147107.5703433,31,1
1711147107.5703433,37,1
1711147107.5703433,40,1
1711147107.5703433,41,1
1711147107.5703433,47,1
1711147107.5703433,50,1
1711147107.5703433,51,1
1711147107.5703433,54,1
1711147107.5703433,55,1
1711147107.5703433,56,1
1711147107.5703433,62,1
1711147107.5703433,63,1
1711147107.620173,2,1
1711147107.620173,10,1
1711147107.620173,11,1
1711147107.620173,21,1
1711147107.620173,23,1
1711147107.620173,27,1
1711147107.620173,31,1
1711147107.620173,33,1
1711147107.620173,36,1
1711147107.620173,40,1
1711147107.620173,41,1
1711147107.620173,47,1
1711147107.620173,50,1
1711147107.620173,51,1
1711147107.620173,55,1
1711147107.620173,56,1
1711147107.620173,57,1
1711147107.620173,62,1
1711147107.620173,63,1
1711147107.6703265,2,1
1711147107.6703265,10,1
1711147107.6703265,11,1
1711147107.6703265,21,1
1711147107.6703265,23,1
1711147107.6703265,27,1
1711147107.6703265,31,1
1711147107.6703265,36,1
1711147107.6703265,40,1
1711147107.6703265,41,1
1711147107.6703265,47,1
1711147107.6703265,50,1
1711147107.6703265,51,1
1711147107.6703265,55,1
1711147107.6703265,56,1
1711147107.6703265,62,1
1711147107.6703265,63,1
1711147107.721077,2,1
1711147107.721077,6,1
1711147107.721077,10,1
1711147107.721077,11,1
1711147107.721077,23,1
